15N,1H,i
111.0,7.91767,0.00101047
111.0,7.93724,0.00103226
111.0,7.95681,0.00157428
111.0,7.97638,0.0024237
111.0,7.99595,0.000731114
111.0,8.03508,0.00124689
111.0,8.05465,5.05112e-05
111.0,8.07422,0.000982333
111.0,8.09379,1.31838e-05
111.0,8.11335,0.000131775
111.0,8.13292,0.000885874
111.0,8.17206,1.29677e-05
111.0,8.19163,0.000372279
111.0,8.21119,0.000409402
111.0,8.25033,0.000586323
111.0,8.2699,0.000158597
111.0,8.28947,0.0011977
111.0,8.3286,0.000318792
111.0,8.34817,0.000871848
111.0,8.36774,0.00011621
111.0,8.40688,0.00033062
111.0,8.42644,0.000756793
111.0,8.44601,7.60071e-05
111.0,8.48515,0.000503086
111.0,8.50472,0.000381321
111.0,8.52428,0.000314243
111.0,8.54385,0.000176221
111.0,8.56342,0.000676151
111.0,8.58299,8.83378e-05
111.0,8.60256,0.000598613
111.0,8.64169,0.000361644
111.0,8.66126,0.00141155
111.0,8.68083,0.000439655
111.0,8.7004,0.000177167
111.0,8.71996,0.000572756
111.0,8.73953,0.000637289
111.0,8.7591,0.000234805
111.0,8.77867,0.000352543
111.0,8.79824,0.000653729
111.0,8.83737,0.000132885
111.0,8.93521,0.000193782
111.0,8.99392,6.49244e-05
111.0,9.01349,0.000685062
111.0,9.03305,0.000402018
111.0,9.07219,0.000209838
111.0,9.09176,0.000111531
111.0,9.17003,0.000494216
111.0,9.1896,0.000348523
111.0,9.20917,0.00091223
111.0,9.2483,0.00116472
111.0,9.26787,0.000835031
111.0,9.28744,0.000174284
111.0,9.30701,0.000208158
111.0,9.36571,0.00173059
111.0,9.38528,5.27129e-06
111.0,9.40485,0.000218984
111.0,9.42442,9.97894e-05
111.0,9.44398,5.15357e-05
111.0,9.48312,0.00072059
111.0,9.50269,0.000577081
111.0,9.52226,7.93114e-06
111.0,9.54182,0.000279713
111.0,9.56139,0.000315037
111.0,9.58096,0.000841208
111.0,9.6201,0.000799891
111.0,9.65923,0.000120256
111.0,9.69837,0.00113555
111.0,9.71794,0.000655036
111.0,9.75707,0.000289965
111.0,9.77664,0.000496861
111.0,9.79621,0.000957958
111.0,9.81578,0.000331379
111.0,9.83535,0.000792544
111.0,9.85491,0.00086908
111.0,9.87448,0.00094562
111.0,9.89405,0.000766665
111.0,9.91362,0.000824176
111.0,9.93319,0.000448655
111.0,9.95275,0.000309601
111.0,9.97232,0.000487242
111.0,9.99189,0.000806756
111.0,10.0115,0.000804085
111.0,10.031,0.000564951
111.0,10.0506,0.000142004
111.0,10.0702,0.000995971
111.0,10.0897,0.000737067
111.0,10.1484,0.00101624
111.0,10.168,0.000349756
111.0,10.1876,0.000676431
111.0,10.2071,0.00126452
111.0,10.2267,8.15839e-06
111.0,10.2463,0.000384897
111.0,10.2658,0.000619758
111.0,10.2854,0.000306871
111.0,10.3245,0.000310693
111.0,10.3441,0.000390936
111.0,10.3637,0.000493526
111.0,10.3833,0.00111635
111.0,10.4028,0.000233173
111.0,10.4224,0.000153981
111.0,10.442,0.000388667
111.0,10.4615,0.000765227
111.0,10.5007,0.000430606
111.0,10.5202,0.000178132
111.0,10.5398,0.000729643
111.0,10.5789,0.000159662
111.0,10.5985,0.000233125
111.0,10.6181,0.000732228
111.0,10.6376,0.000415154
111.0,10.6572,9.80757e-05
111.0,10.6768,0.00049077
111.0,10.7159,0.000318833
111.0,10.7355,0.00058775
111.0,10.755,0.000695668
111.0,10.7746,0.000283357
111.0,10.7942,0.000474408
111.0,10.8333,0.000251669
111.0,10.8725,0.000994749
111.0,10.892,0.000892434
111.0,10.9312,0.000719231
111.0,10.9507,0.0012637
111.0,10.9703,0.00128794
111.0,10.9899,0.00124549
111.068,6.01957,0.000995796
111.068,6.03914,0.00177023
111.068,6.07827,1.17458e-05
111.068,6.09784,0.000501424
111.068,6.11741,0.000187118
111.068,6.13698,0.000522908
111.068,6.15654,0.000102006
111.068,6.17611,8.08798e-05
111.068,6.21525,0.000747815
111.068,6.25439,3.34233e-05
111.068,6.29352,0.000517435
111.068,6.33266,0.00142229
111.068,6.35223,1.79857e-05
111.068,6.37179,0.000125226
111.068,6.39136,0.000374343
111.068,6.41093,0.000994604
111.068,6.4305,0.00104735
111.068,6.45007,0.00110082
111.068,6.46963,0.000350319
111.068,6.52834,6.80275e-05
111.068,6.54791,0.000499018
111.068,6.56747,0.000905257
111.068,6.60661,0.000128087
111.068,6.62618,0.00020387
111.068,6.64575,0.000803575
111.068,6.66532,0.00462514
111.068,6.68488,0.00943746
111.068,6.70445,0.000794828
111.068,6.72402,0.00121811
111.068,6.74359,8.07047e-05
111.068,6.76316,0.000586562
111.068,6.82186,0.000557125
111.068,6.84143,0.000842724
111.068,6.861,0.000948016
111.068,6.88056,0.0016829
111.068,6.90013,0.0011054
111.068,6.9197,0.000641365
111.068,6.93927,7.38837e-05
111.068,6.95884,0.000231136
111.068,6.9784,0.000151917
111.068,6.99797,0.000206545
111.068,7.01754,0.00163268
111.068,7.03711,0.00742033
111.068,7.05668,0.00806187
111.068,7.07625,0.000669789
111.068,7.11538,1.54264e-05
111.068,7.13495,0.000616837
111.068,7.15452,0.00101323
111.068,7.17409,0.000528779
111.068,7.19365,0.00105559
111.068,7.21322,0.000920307
111.068,7.23279,0.00174492
111.068,7.25236,0.00200202
111.068,7.27193,0.00435923
111.068,7.29149,0.0271945
111.068,7.31106,0.0355676
111.068,7.33063,0.00701639
111.068,7.3502,0.000498001
111.068,7.46761,8.64528e-05
111.068,7.50674,0.000434618
111.068,7.52631,0.000747994
111.068,7.54588,8.90829e-05
111.068,7.60458,0.000222825
111.068,7.64372,0.00026289
111.068,7.66329,7.45319e-05
111.068,7.68286,0.000122648
111.068,7.70242,0.000569981
111.068,7.72199,0.000780851
111.068,7.74156,0.000410158
111.068,7.76113,0.00065428
111.068,7.7807,0.000624746
111.068,7.80026,0.00038239
111.068,7.81983,0.00142065
111.068,7.8394,0.00118199
111.068,7.85897,0.000780065
111.068,7.91767,0.000883728
111.068,7.93724,0.000914719
111.068,7.95681,0.00127677
111.068,7.97638,0.00234747
111.068,7.99595,0.000515547
111.068,8.03508,0.00119058
111.068,8.07422,0.00077492
111.068,8.13292,0.000466187
111.068,8.19163,0.000407591
111.068,8.21119,0.000191804
111.068,8.25033,0.00040482
111.068,8.2699,2.96384e-05
111.068,8.28947,0.00100564
111.068,8.3286,0.000364318
111.068,8.34817,0.000455465
111.068,8.40688,6.11842e-05
111.068,8.42644,0.00063812
111.068,8.44601,0.000139136
111.068,8.48515,0.000273433
111.068,8.50472,0.00024461
111.068,8.52428,0.000175145
111.068,8.54385,7.02105e-05
111.068,8.56342,0.000533335
111.068,8.58299,0.000145186
111.068,8.60256,0.000407312
111.068,8.64169,0.000121031
111.068,8.66126,0.00122788
111.068,8.68083,0.000275254
111.068,8.7004,0.000173911
111.068,8.71996,0.000633299
111.068,8.73953,0.00066705
111.068,8.7591,0.000315063
111.068,8.77867,0.000341423
111.068,8.79824,0.000625491
111.068,8.83737,0.00017387
111.068,8.85694,5.69969e-06
111.068,8.99392,2.6904e-05
111.068,9.01349,0.000649787
111.068,9.03305,0.000128951
111.068,9.07219,0.000234134
111.068,9.09176,0.000150755
111.068,9.15046,2.71723e-05
111.068,9.17003,0.000508178
111.068,9.1896,0.000288486
111.068,9.20917,0.000967368
111.068,9.22874,5.2318e-05
111.068,9.2483,0.001029
111.068,9.26787,0.000772636
111.068,9.28744,0.000232518
111.068,9.36571,0.0016612
111.068,9.38528,0.000143833
111.068,9.40485,4.52623e-05
111.068,9.44398,0.000134476
111.068,9.48312,0.000854753
111.068,9.50269,0.000486739
111.068,9.54182,0.00034409
111.068,9.56139,0.000321165
111.068,9.58096,0.000747297
111.068,9.6201,0.00073424
111.068,9.69837,0.000995032
111.068,9.71794,0.00068165
111.068,9.75707,0.000267804
111.068,9.77664,0.0006308
111.068,9.79621,0.000987887
111.068,9.81578,0.000284035
111.068,9.83535,0.000762507
111.068,9.85491,0.000741821
111.068,9.87448,0.000650194
111.068,9.89405,0.000748981
111.068,9.91362,0.000966009
111.068,9.93319,0.000466242
111.068,9.95275,0.000250239
111.068,9.97232,0.000364684
111.068,9.99189,0.000550073
111.068,10.0115,0.000956409
111.068,10.031,0.000700638
111.068,10.0506,0.000232004
111.068,10.0702,0.000945702
111.068,10.0897,0.00076304
111.068,10.1289,4.8209e-05
111.068,10.1484,0.000934832
111.068,10.168,0.00030807
111.068,10.1876,0.00053259
111.068,10.2071,0.00126477
111.068,10.2463,0.000324748
111.068,10.2658,0.000449695
111.068,10.2854,9.9849e-05
111.068,10.3245,0.000240903
111.068,10.3441,0.000480562
111.068,10.3637,0.000424083
111.068,10.3833,0.001077
111.068,10.4028,0.000229836
111.068,10.4224,0.000139367
111.068,10.442,0.000161264
111.068,10.4615,0.000656091
111.068,10.5007,0.000606775
111.068,10.5202,0.000141606
111.068,10.5398,0.000622299
111.068,10.5789,9.24766e-05
111.068,10.5985,1.31764e-05
111.068,10.6181,0.000595987
111.068,10.6376,0.000341743
111.068,10.6572,0.000158433
111.068,10.6768,0.000490643
111.068,10.7355,0.000561725
111.068,10.755,0.000687603
111.068,10.7746,5.67883e-05
111.068,10.7942,0.000573393
111.068,10.8333,9.75057e-05
111.068,10.8725,0.00109275
111.068,10.892,0.00101731
111.068,10.9116,7.68118e-05
111.068,10.9312,0.000696994
111.068,10.9507,0.00108607
111.068,10.9703,0.00114409
111.068,10.9899,0.00100583
111.135,6.01957,0.000663195
111.135,6.03914,0.0015645
111.135,6.07827,2.13943e-05
111.135,6.09784,0.000691917
111.135,6.11741,0.000180107
111.135,6.13698,0.000435334
111.135,6.21525,0.000492565
111.135,6.29352,0.000670001
111.135,6.33266,0.00106834
111.135,6.39136,0.000158932
111.135,6.41093,0.00098123
111.135,6.4305,0.00109413
111.135,6.45007,0.000960398
111.135,6.46963,0.000117268
111.135,6.54791,0.000298984
111.135,6.56747,0.00058417
111.135,6.60661,2.8275e-05
111.135,6.62618,0.000156708
111.135,6.64575,0.000661269
111.135,6.66532,0.00393249
111.135,6.68488,0.00756118
111.135,6.70445,0.00067893
111.135,6.72402,0.00108688
111.135,6.74359,2.87257e-05
111.135,6.76316,0.000497818
111.135,6.82186,0.000517331
111.135,6.84143,0.000936203
111.135,6.861,0.00113634
111.135,6.88056,0.00264961
111.135,6.90013,0.00141987
111.135,6.9197,0.000614561
111.135,6.93927,2.79918e-05
111.135,6.95884,0.000175573
111.135,7.01754,0.0014308
111.135,7.03711,0.00626763
111.135,7.05668,0.00659385
111.135,7.07625,0.000437655
111.135,7.11538,8.67881e-05
111.135,7.13495,0.000612993
111.135,7.15452,0.00128733
111.135,7.17409,0.000531055
111.135,7.19365,0.00119431
111.135,7.21322,0.00114817
111.135,7.23279,0.00195701
111.135,7.25236,0.00252938
111.135,7.27193,0.00546789
111.135,7.29149,0.0356119
111.135,7.31106,0.0483752
111.135,7.33063,0.0101681
111.135,7.3502,0.000252727
111.135,7.50674,0.000484284
111.135,7.52631,0.00156092
111.135,7.60458,0.000183374
111.135,7.64372,0.000208341
111.135,7.70242,0.000419822
111.135,7.72199,0.000624068
111.135,7.74156,0.000113003
111.135,7.76113,0.000500508
111.135,7.7807,0.000609282
111.135,7.80026,0.000292417
111.135,7.81983,0.00103521
111.135,7.8394,0.00087944
111.135,7.85897,0.000805229
111.135,7.91767,0.000686049
111.135,7.93724,0.00073215
111.135,7.95681,0.000920132
111.135,7.97638,0.00180421
111.135,8.03508,0.00107516
111.135,8.07422,0.000567511
111.135,8.13292,4.64991e-05
111.135,8.19163,0.000442903
111.135,8.25033,0.000205584
111.135,8.28947,0.0006717
111.135,8.3286,0.000463054
111.135,8.34817,0.000110019
111.135,8.42644,0.000448506
111.135,8.44601,0.000166792
111.135,8.48515,4.37796e-05
111.135,8.50472,0.000107899
111.135,8.52428,3.60496e-05
111.135,8.56342,0.000390518
111.135,8.58299,0.00020203
111.135,8.60256,0.000216015
111.135,8.66126,0.000925984
111.135,8.68083,5.17406e-05
111.135,8.7004,0.000170656
111.135,8.71996,0.000658374
111.135,8.73953,0.000625867
111.135,8.7591,0.000359852
111.135,8.77867,0.000330299
111.135,8.79824,0.000597253
111.135,8.83737,0.00021486
111.135,8.85694,0.000133026
111.135,9.01349,0.000543576
111.135,9.07219,0.000258427
111.135,9.09176,0.000189982
111.135,9.15046,7.62716e-05
111.135,9.17003,0.00052214
111.135,9.1896,0.000192981
111.135,9.20917,0.000951566
111.135,9.22874,0.000236668
111.135,9.2483,0.00089328
111.135,9.26787,0.000674777
111.135,9.28744,0.000219807
111.135,9.36571,0.00152087
111.135,9.38528,0.00024692
111.135,9.44398,0.000217412
111.135,9.48312,0.000988919
111.135,9.50269,0.000396397
111.135,9.54182,0.000372987
111.135,9.56139,0.000256356
111.135,9.58096,0.000617918
111.135,9.6201,0.000668593
111.135,9.69837,0.000804257
111.135,9.71794,0.00060777
111.135,9.75707,0.000233818
111.135,9.77664,0.000637643
111.135,9.79621,0.000917319
111.135,9.81578,0.00018644
111.135,9.83535,0.000732478
111.135,9.85491,0.000614557
111.135,9.87448,0.000354763
111.135,9.89405,0.000672188
111.135,9.91362,0.000989605
111.135,9.93319,0.000424713
111.135,9.95275,0.000190873
111.135,9.97232,0.000242133
111.135,9.99189,0.000293393
111.135,10.0115,0.00110873
111.135,10.031,0.000836328
111.135,10.0506,0.00026289
111.135,10.0702,0.000777196
111.135,10.0897,0.000765368
111.135,10.1289,0.000105903
111.135,10.1484,0.000782482
111.135,10.168,0.000230912
111.135,10.1876,0.000388745
111.135,10.2071,0.00122956
111.135,10.2463,0.000229131
111.135,10.2658,0.000279628
111.135,10.3245,0.000135645
111.135,10.3441,0.000499249
111.135,10.3637,0.000260048
111.135,10.3833,0.000919424
111.135,10.4028,0.000167385
111.135,10.4224,0.000124749
111.135,10.4615,0.000546951
111.135,10.5007,0.000782941
111.135,10.5202,0.000105076
111.135,10.5398,0.000514958
111.135,10.5789,2.52873e-05
111.135,10.6181,0.000388805
111.135,10.6376,0.000206254
111.135,10.6572,0.000165585
111.135,10.6768,0.000401843
111.135,10.7355,0.000417467
111.135,10.755,0.000593822
111.135,10.7942,0.000548232
111.135,10.8725,0.00115528
111.135,10.892,0.00107124
111.135,10.9116,0.000139952
111.135,10.9312,0.000674758
111.135,10.9507,0.000872973
111.135,10.9703,0.000929303
111.135,10.9899,0.000730693
111.203,6.01957,0.000346664
111.203,6.03914,0.00123759
111.203,6.09784,0.000762329
111.203,6.11741,0.000137623
111.203,6.13698,0.000327807
111.203,6.21525,0.000268348
111.203,6.29352,0.000803165
111.203,6.33266,0.00064401
111.203,6.41093,0.000886571
111.203,6.4305,0.0010611
111.203,6.45007,0.000766028
111.203,6.54791,0.000141814
111.203,6.56747,0.0002557
111.203,6.62618,0.000112496
111.203,6.64575,0.000449866
111.203,6.66532,0.0032524
111.203,6.68488,0.00579132
111.203,6.70445,0.000485446
111.203,6.72402,0.000838891
111.203,6.76316,0.000316333
111.203,6.80229,0.000289433
111.203,6.82186,0.000505988
111.203,6.84143,0.00100474
111.203,6.861,0.00134979
111.203,6.88056,0.00391209
111.203,6.90013,0.00165342
111.203,6.9197,0.000648536
111.203,6.93927,1.90437e-05
111.203,6.95884,0.000173949
111.203,7.01754,0.00119123
111.203,7.03711,0.00505673
111.203,7.05668,0.00504122
111.203,7.07625,0.000213649
111.203,7.11538,0.000149831
111.203,7.13495,0.000618752
111.203,7.15452,0.00141291
111.203,7.17409,0.000492688
111.203,7.19365,0.00125507
111.203,7.21322,0.00130806
111.203,7.23279,0.00200615
111.203,7.25236,0.00294071
111.203,7.27193,0.0063094
111.203,7.29149,0.0425174
111.203,7.31106,0.05925
111.203,7.33063,0.0129466
111.203,7.50674,0.000569791
111.203,7.52631,0.00273075
111.203,7.60458,0.00010993
111.203,7.64372,0.000164144
111.203,7.70242,0.000267077
111.203,7.72199,0.000629857
111.203,7.76113,0.000280969
111.203,7.7807,0.000536546
111.203,7.80026,0.00013002
111.203,7.81983,0.000662338
111.203,7.8394,0.000532553
111.203,7.85897,0.000731371
111.203,7.91767,0.000398219
111.203,7.93724,0.000481963
111.203,7.95681,0.00047113
111.203,7.97638,0.000698235
111.203,8.03508,0.000893965
111.203,8.07422,0.000312805
111.203,8.19163,0.000510734
111.203,8.28947,0.000315588
111.203,8.3286,0.000617575
111.203,8.42644,0.000208642
111.203,8.44601,0.000195928
111.203,8.56342,0.0001509
111.203,8.58299,0.00020567
111.203,8.66126,0.000470385
111.203,8.7004,0.000111237
111.203,8.71996,0.0006768
111.203,8.73953,0.000485666
111.203,8.7591,0.00037656
111.203,8.77867,0.000220157
111.203,8.79824,0.00051729
111.203,8.83737,0.000215203
111.203,8.85694,0.000136208
111.203,9.01349,0.000403371
111.203,9.07219,0.000262771
111.203,9.09176,0.000212949
111.203,9.15046,8.62032e-05
111.203,9.17003,0.000482898
111.203,9.1896,0.000189103
111.203,9.20917,0.000793882
111.203,9.22874,0.000347123
111.203,9.2483,0.000657056
111.203,9.26787,0.000570264
111.203,9.28744,0.000152417
111.203,9.36571,0.00133177
111.203,9.38528,0.000367004
111.203,9.44398,0.00018803
111.203,9.48312,0.00104327
111.203,9.50269,0.000299402
111.203,9.54182,0.00041002
111.203,9.56139,0.000164941
111.203,9.58096,0.000385083
111.203,9.6201,0.000589643
111.203,9.69837,0.000605721
111.203,9.71794,0.000463687
111.203,9.75707,0.000169907
111.203,9.77664,0.000535119
111.203,9.79621,0.00072002
111.203,9.81578,7.74488e-06
111.203,9.83535,0.000666972
111.203,9.85491,0.000465684
111.203,9.87448,7.52211e-05
111.203,9.89405,0.000581715
111.203,9.91362,0.00093155
111.203,9.93319,0.000326101
111.203,9.95275,0.000193581
111.203,9.97232,3.68133e-05
111.203,10.0115,0.00114208
111.203,10.031,0.000914376
111.203,10.0506,0.000202879
111.203,10.0702,0.000484549
111.203,10.0897,0.00072705
111.203,10.1289,3.94545e-05
111.203,10.1484,0.000622746
111.203,10.168,0.000282336
111.203,10.1876,0.000261154
111.203,10.2071,0.00115518
111.203,10.2463,0.000122428
111.203,10.2658,8.73953e-05
111.203,10.3441,0.000439607
111.203,10.3637,0.000121139
111.203,10.3833,0.000653956
111.203,10.4028,6.65337e-06
111.203,10.4224,6.87502e-05
111.203,10.4615,0.000458505
111.203,10.5007,0.000876345
111.203,10.5398,0.000369191
111.203,10.6181,0.000163887
111.203,10.6376,1.35005e-05
111.203,10.6572,0.000146877
111.203,10.6768,0.00030436
111.203,10.7355,0.000233304
111.203,10.755,0.000377372
111.203,10.7942,0.000380635
111.203,10.8725,0.00108035
111.203,10.892,0.00102763
111.203,10.9116,0.000192009
111.203,10.9312,0.000586018
111.203,10.9507,0.00058376
111.203,10.9703,0.000628792
111.203,10.9899,0.000454079
111.27,6.01957,0.000118814
111.27,6.03914,0.000839736
111.27,6.09784,0.000815004
111.27,6.11741,9.51439e-05
111.27,6.13698,0.00022028
111.27,6.21525,0.00010325
111.27,6.27395,8.2396e-05
111.27,6.29352,0.000891995
111.27,6.33266,0.000175342
111.27,6.41093,0.000756443
111.27,6.4305,0.000957139
111.27,6.45007,0.000536185
111.27,6.54791,2.01166e-05
111.27,6.62618,0.000103757
111.27,6.64575,0.000161614
111.27,6.66532,0.0026669
111.27,6.68488,0.00427565
111.27,6.70445,0.000232842
111.27,6.72402,0.000579081
111.27,6.76316,4.6175e-05
111.27,6.80229,0.0010782
111.27,6.82186,0.000547849
111.27,6.84143,0.00104372
111.27,6.861,0.0015928
111.27,6.88056,0.00538739
111.27,6.90013,0.00181013
111.27,6.9197,0.000706159
111.27,6.95884,0.000163462
111.27,7.01754,0.00093393
111.27,7.03711,0.00393451
111.27,7.05668,0.00354178
111.27,7.07625,1.6246e-05
111.27,7.09581,3.77111e-05
111.27,7.11538,0.000230614
111.27,7.13495,0.000659984
111.27,7.15452,0.00139661
111.27,7.17409,0.000418853
111.27,7.19365,0.00123898
111.27,7.21322,0.00134971
111.27,7.23279,0.00189568
111.27,7.25236,0.00315106
111.27,7.27193,0.00679031
111.27,7.29149,0.0467272
111.27,7.31106,0.0662587
111.27,7.33063,0.0149447
111.27,7.50674,0.000678942
111.27,7.52631,0.00419618
111.27,7.54588,7.33212e-05
111.27,7.60458,3.64892e-05
111.27,7.64372,0.000119943
111.27,7.70242,0.00024439
111.27,7.72199,0.000895757
111.27,7.7807,0.000428345
111.27,7.81983,0.000289466
111.27,7.8394,0.000185665
111.27,7.85897,0.000657514
111.27,7.91767,0.000110384
111.27,7.93724,0.000214048
111.27,8.03508,0.000677302
111.27,8.07422,5.81034e-05
111.27,8.19163,0.00057856
111.27,8.3286,0.000665687
111.27,8.44601,0.000260532
111.27,8.58299,0.000209313
111.27,8.66126,1.4782e-05
111.27,8.7004,5.18225e-05
111.27,8.71996,0.000695225
111.27,8.73953,0.000345465
111.27,8.7591,0.000357796
111.27,8.77867,3.90746e-05
111.27,8.79824,0.000401858
111.27,8.83737,0.000215545
111.27,8.85694,0.000139389
111.27,9.01349,0.000263162
111.27,9.07219,0.000267111
111.27,9.09176,0.000235915
111.27,9.11133,7.50311e-05
111.27,9.15046,0.000131607
111.27,9.17003,0.000443656
111.27,9.1896,0.000149757
111.27,9.20917,0.000565261
111.27,9.22874,0.000422109
111.27,9.2483,0.000420839
111.27,9.26787,0.000465754
111.27,9.28744,8.50298e-05
111.27,9.36571,0.00107172
111.27,9.38528,0.000451621
111.27,9.44398,8.77082e-05
111.27,9.48312,0.00102669
111.27,9.50269,0.000166938
111.27,9.54182,0.000411578
111.27,9.56139,2.58908e-06
111.27,9.58096,0.00011678
111.27,9.6201,0.000510693
111.27,9.69837,0.000392411
111.27,9.71794,0.000219103
111.27,9.75707,7.64392e-05
111.27,9.77664,0.000382345
111.27,9.79621,0.000451785
111.27,9.83535,0.000601467
111.27,9.85491,0.000316806
111.27,9.89405,0.000455778
111.27,9.91362,0.000802558
111.27,9.93319,0.000192016
111.27,9.95275,0.000196289
111.27,10.0115,0.00113996
111.27,10.031,0.000921484
111.27,10.0506,7.19354e-05
111.27,10.0702,0.00012096
111.27,10.0897,0.000653263
111.27,10.1093,3.23355e-06
111.27,10.1484,0.000463005
111.27,10.168,0.000333756
111.27,10.1876,0.00013357
111.27,10.2071,0.00102168
111.27,10.3441,0.000379965
111.27,10.3833,0.000317547
111.27,10.4224,1.27479e-05
111.27,10.4615,0.000370059
111.27,10.5007,0.000898808
111.27,10.5398,0.000223421
111.27,10.6572,7.49603e-05
111.27,10.6768,0.000153672
111.27,10.755,0.000134319
111.27,10.7942,0.000159837
111.27,10.8725,0.000857644
111.27,10.892,0.000895344
111.27,10.9116,0.000164259
111.27,10.9312,0.000426333
111.27,10.9507,0.000259075
111.27,10.9703,0.000328284
111.27,10.9899,0.000177469
111.338,6.03914,0.00042554
111.338,6.09784,0.000721086
111.338,6.13698,0.000101078
111.338,6.21525,4.64804e-05
111.338,6.27395,0.000223815
111.338,6.29352,0.000959244
111.338,6.41093,0.000544108
111.338,6.4305,0.000784777
111.338,6.45007,0.00033059
111.338,6.62618,5.92619e-05
111.338,6.66532,0.00218129
111.338,6.68488,0.00305593
111.338,6.72402,0.0002377
111.338,6.80229,0.00230386
111.338,6.82186,0.000633068
111.338,6.84143,0.00106262
111.338,6.861,0.00185279
111.338,6.88056,0.00696458
111.338,6.90013,0.00186691
111.338,6.9197,0.000789586
111.338,6.93927,4.89503e-06
111.338,6.95884,0.000203572
111.338,7.01754,0.00067823
111.338,7.03711,0.00296511
111.338,7.05668,0.00222226
111.338,7.09581,4.80413e-05
111.338,7.11538,0.000283301
111.338,7.13495,0.000707727
111.338,7.15452,0.0012172
111.338,7.17409,0.000325602
111.338,7.19365,0.0011155
111.338,7.21322,0.0012906
111.338,7.23279,0.0016828
111.338,7.25236,0.00321005
111.338,7.27193,0.00680712
111.338,7.29149,0.047494
111.338,7.31106,0.0681471
111.338,7.33063,0.0157912
111.338,7.44804,4.47594e-05
111.338,7.50674,0.000789572
111.338,7.52631,0.00590093
111.338,7.54588,0.000384219
111.338,7.64372,0.000158139
111.338,7.70242,0.000294074
111.338,7.72199,0.00154389
111.338,7.7807,0.000253391
111.338,7.81983,2.17222e-05
111.338,7.85897,0.000519816
111.338,8.03508,0.000429444
111.338,8.19163,0.000623263
111.338,8.3286,0.000752304
111.338,8.44601,0.000336241
111.338,8.58299,0.000150368
111.338,8.7004,6.27041e-05
111.338,8.71996,0.000724632
111.338,8.73953,0.000204228
111.338,8.7591,0.000277203
111.338,8.79824,0.000351846
111.338,8.83737,0.000225127
111.338,8.85694,4.94458e-05
111.338,9.01349,0.000119507
111.338,9.07219,0.000286631
111.338,9.09176,0.000254158
111.338,9.11133,0.000218682
111.338,9.15046,0.000131473
111.338,9.17003,0.000363499
111.338,9.1896,0.000179149
111.338,9.20917,0.000278555
111.338,9.22874,0.000409368
111.338,9.2483,0.000132278
111.338,9.26787,0.000399563
111.338,9.28744,4.74602e-06
111.338,9.36571,0.000755057
111.338,9.38528,0.000476815
111.338,9.48312,0.000946861
111.338,9.50269,6.93947e-05
111.338,9.54182,0.000333667
111.338,9.6201,0.000339206
111.338,9.69837,0.000213157
111.338,9.77664,0.000139065
111.338,9.79621,0.000132136
111.338,9.83535,0.000599798
111.338,9.85491,0.000203483
111.338,9.89405,0.000341427
111.338,9.91362,0.00064218
111.338,9.93319,3.99277e-05
111.338,9.95275,0.000288952
111.338,10.0115,0.000973742
111.338,10.031,0.000917632
111.338,10.0897,0.00056063
111.338,10.1093,0.000227455
111.338,10.1484,0.000372387
111.338,10.168,0.000489745
111.338,10.1876,7.50534e-05
111.338,10.2071,0.000872947
111.338,10.3441,0.000290129
111.338,10.3833,1.23903e-05
111.338,10.4615,0.000341117
111.338,10.5007,0.000876281
111.338,10.5398,3.6791e-05
111.338,10.8725,0.000532247
111.338,10.892,0.000676196
111.338,10.9116,0.000128858
111.338,10.9312,0.000196334
111.338,10.9703,4.71584e-05
111.405,6.03914,2.90759e-05
111.405,6.09784,0.000609435
111.405,6.21525,4.88237e-05
111.405,6.27395,0.000365231
111.405,6.29352,0.00102649
111.405,6.41093,0.000331778
111.405,6.4305,0.000612415
111.405,6.45007,0.000124995
111.405,6.62618,1.47633e-05
111.405,6.66532,0.0017548
111.405,6.68488,0.00210814
111.405,6.78272,0.000210382
111.405,6.80229,0.00392266
111.405,6.82186,0.000789233
111.405,6.84143,0.000966251
111.405,6.861,0.00209505
111.405,6.88056,0.00842648
111.405,6.90013,0.00185274
111.405,6.9197,0.000899617
111.405,6.95884,0.000234816
111.405,7.01754,0.000475734
111.405,7.03711,0.00221445
111.405,7.05668,0.00114512
111.405,7.09581,5.83753e-05
111.405,7.11538,0.000335984
111.405,7.13495,0.00075547
111.405,7.15452,0.00103778
111.405,7.17409,0.000232354
111.405,7.19365,0.000932913
111.405,7.21322,0.00111325
111.405,7.23279,0.00131031
111.405,7.25236,0.00306804
111.405,7.27193,0.00638055
111.405,7.29149,0.0446428
111.405,7.31106,0.0645968
111.405,7.33063,0.015337
111.405,7.36977,0.00010094
111.405,7.44804,9.86643e-05
111.405,7.50674,0.000977054
111.405,7.52631,0.00764115
111.405,7.54588,0.000836994
111.405,7.60458,3.95626e-06
111.405,7.64372,0.000267275
111.405,7.70242,0.00045608
111.405,7.72199,0.00266495
111.405,7.7807,9.61721e-05
111.405,7.85897,0.000476707
111.405,8.03508,0.000169761
111.405,8.19163,0.000667963
111.405,8.3286,0.000732508
111.405,8.44601,0.000482887
111.405,8.58299,9.14186e-05
111.405,8.7004,7.35857e-05
111.405,8.71996,0.00075404
111.405,8.73953,6.29872e-05
111.405,8.7591,0.00019661
111.405,8.79824,0.000301842
111.405,8.83737,0.000234708
